sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
JQ005075,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2007,2007,2007,245,28-Oct-15,28-Oct-15,Vulpes vulpes,-,5802
JQ005076,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,249,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,11918_A17
JQ005077,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,255,28-Oct-15,28-Oct-15,Vulpes vulpes,-,25266
JQ005078,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,261,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,21631_A13
JQ005080,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2006,2006,2006,232,28-Oct-15,28-Oct-15,Vulpes vulpes,-,2187
JQ005082,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2006,2006,2006,268,28-Oct-15,28-Oct-15,Vulpes vulpes,-,3856
JQ005083,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2010,2010,2010,253,28-Oct-15,28-Oct-15,Vulpes vulpes,-,2_38
JQ005084,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2006,2006,2006,281,28-Oct-15,28-Oct-15,Vulpes vulpes,-,3569
JQ005085,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2008,2008,2008,282,28-Oct-15,28-Oct-15,Meles meles,-,20743
JQ005086,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,258,28-Oct-15,28-Oct-15,Vulpes vulpes,-,9430_A35
JQ005087,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2006,2006,2006,280,28-Oct-15,28-Oct-15,Vulpes vulpes,-,2455
JQ005088,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2008,2008,2008,282,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,24_357
JQ005089,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2010,2010,2010,255,28-Oct-15,28-Oct-15,Vulpes vulpes,-,12181_A29
JQ005091,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2008,2008,2008,320,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,29_1165
JQ005092,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2007,2007,2007,221,28-Oct-15,28-Oct-15,Vulpes vulpes,-,23916
JQ005093,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,274,28-Oct-15,28-Oct-15,Vulpes vulpes,-,21433
JQ005094,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,312,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,13043_A16
JQ005095,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,298,28-Oct-15,28-Oct-15,Vulpes vulpes,-,11281_A30
JQ005096,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2010,2010,2010,310,28-Oct-15,28-Oct-15,Canis familiaris,-,16294
JQ005097,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,312,28-Oct-15,28-Oct-15,Meles meles,-,2_509
JQ005098,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,309,28-Oct-15,28-Oct-15,Vulpes vulpes,-,2131_A31
JQ005099,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,312,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,19998_A11
JQ005100,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2008,2008,2008,372,28-Oct-15,28-Oct-15,Vulpes vulpes,-,5516_A32
JQ005101,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,328,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,13539_A15
JQ005102,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,367,28-Oct-15,28-Oct-15,Canis familiaris,-,9429
JQ005103,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,376,28-Oct-15,28-Oct-15,Vulpes vulpes,-,17542
JQ005104,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,260,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,2662
JQ005105,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,391,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,7478
JQ005106,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2010,2010,2010,365,28-Oct-15,28-Oct-15,Canis familiaris,-,1368
JQ005107,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,408,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,14467_A14
JQ005108,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,444,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,2_2431
JQ005109,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,408,28-Oct-15,28-Oct-15,Vulpes vulpes,-,10753_A36
JQ005110,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,-,2009,2009,2009,362,28-Oct-15,28-Oct-15,Nyctereutes procyonoides,-,11719_A18
JQ434275,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,267,07-May-12,07-May-12,Canis familiaris,-,24LEN
JQ434276,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,279,07-May-12,07-May-12,Canis familiaris,-,25LEN
JQ434277,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,279,07-May-12,07-May-12,Canis familiaris,-,26LEN
JQ434278,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,278,07-May-12,07-May-12,Canis familiaris,-,27LEN
JQ434285,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,279,07-May-12,07-May-12,Canis familiaris,-,184VNO
JQ434293,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2010,2010,2010,234,07-May-12,07-May-12,Vulpes vulpes,-,552KAL
JQ434303,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,334,07-May-12,07-May-12,Canis familiaris,-,24LEN
JQ434305,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,334,07-May-12,07-May-12,Canis familiaris,-,25LEN
JQ434313,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,315,07-May-12,07-May-12,Vulpes vulpes,-,183VNO
JQ434314,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,334,07-May-12,07-May-12,Canis familiaris,-,184VNO
JQ434341,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2010,2010,2010,334,07-May-12,07-May-12,Vulpes vulpes,-,552KAL
JQ594985,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2003,2003,2003,400,01-Jan-13,01-Jan-13,Nyctereutes procyonoides,-,12766_MT744
JQ594986,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2003,2003,2003,400,01-Jan-13,01-Jan-13,Nyctereutes procyonoides,-,TR03-12456_MT728
JQ594987,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2003,2003,2003,400,01-Jan-13,01-Jan-13,Nyctereutes procyonoides,-,TR03-12451_MT726
JQ594988,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Felis catus,-,TR06-00707_MT39
JQ594989,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,TR06-01163_MT44
JQ594990,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Nyctereutes procyonoides,-,TR06-00422
JQ594991,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Equus caballus,-,TR06-00706
JQ594992,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Bos taurus,-,TR06-01343
JQ594993,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Felis catus,-,TL06-00903
JQ594994,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,TR06-03634
JQ594995,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Canis familiaris,-,TR06-10765
JQ594996,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Bos taurus,-,TR06-11614
JQ594997,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,TR06-11584
JQ594998,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Nyctereutes procyonoides,-,TR06-12537
JQ594999,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,TR06-14971
JQ595000,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Lynx lynx,-,TR06-15977
JQ595001,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Felis catus,-,TL06-04936
JQ595002,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,RA06-00307
JQ595003,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2006,2006,2006,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,TR06-23346
JQ595004,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2008,2008,2008,400,01-Jan-13,01-Jan-13,Ovis aries,-,TL08-00140
JQ595005,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2008,2008,2008,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,TL08-00696
JQ595006,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2008,2008,2008,400,01-Jan-13,01-Jan-13,Canis familiaris,-,TL08-01524
JQ595007,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2009,2009,2009,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,TR09-09759
JQ595008,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2009,2009,2009,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,TR09-10230
JQ595009,AL_Cosmopolitan_NEE,Cosmopolitan NEE,EST,Estonia,-,2009,2009,2009,400,01-Jan-13,01-Jan-13,Vulpes vulpes,-,TR09-13593
JQ671335,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2011,2011,2011,469,08-Dec-12,08-Dec-12,Canis familiaris,-,Dog/ay0419/2011
JQ671336,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2011,2011,2011,469,08-Dec-12,08-Dec-12,Canis familiaris,-,Dog/jr5110/2011
JQ671337,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2011,2011,2011,1353,08-Dec-12,08-Dec-12,Canis familiaris,-,Dog/ay0419/2011
JQ671338,AL_Cosmopolitan_ME2,Cosmopolitan ME2,ISR,Israel,-,2011,2011,2011,1353,08-Dec-12,08-Dec-12,Canis familiaris,-,Dog/jr5110/2011
JQ894944,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,"Kraslavas novads, Indras pagasts",2011,2011,2011,444,14-Sep-15,14-Sep-15,Equus caballus,-,11LV01
JQ894945,AL_Cosmopolitan_NEE,Cosmopolitan NEE,LVA,Latvia,"Ozolnieku novads, Ozolnieku pagasts",2012,2012,2012,353,14-Sep-15,14-Sep-15,Canis familiaris,-,12LV01
JQ944704,AL_Cosmopolitan_NEE,Cosmopolitan NEE,RUS,Russia,-,2009,2009,2009,11923,14-Jul-12,14-Jul-12,Canis familiaris,-,184VNO
JQ973867,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2009,2009,2009,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,RV10
JQ973868,AL_Cosmopolitan_NEE,Cosmopolitan NEE,BGR,Bulgaria,-,2009,2009,2009,584,24-Oct-12,24-Oct-12,jackal,23001721,RV12
JQ973869,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2009,2009,2009,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,RV14
JQ973870,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2009,2009,2009,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,RV20
JQ973871,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2009,2009,2009,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,RV22
JQ973872,AL_Cosmopolitan_NEE,Cosmopolitan NEE,BGR,Bulgaria,-,2009,2009,2009,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,RV35
JQ973873,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,RV01-2011
JQ973874,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Equus caballus,23001721,RV0043
JQ973875,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,RV0437
JQ973876,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Canis familiaris,23001721,RV0505
JQ973877,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2010,2010,2010,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,RV0733
JQ973878,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2009,2009,2009,584,24-Oct-12,24-Oct-12,Felis catus,23001721,RV1426
JQ973879,AL_Cosmopolitan_EE,Cosmopolitan EE,SRB,Serbia,-,2010,2010,2010,584,24-Oct-12,24-Oct-12,Canis familiaris,23001721,RV2999
JQ973880,AL_Cosmopolitan_EE,Cosmopolitan EE,MKD,Republic of Macedonia,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,DR400
JQ973881,AL_Cosmopolitan_EE,Cosmopolitan EE,MKD,Republic of Macedonia,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,DR405
JQ973882,AL_Cosmopolitan_EE,Cosmopolitan EE,MKD,Republic of Macedonia,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Canis lupus,23001721,DR435
JQ973883,AL_Cosmopolitan_EE,Cosmopolitan EE,MKD,Republic of Macedonia,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Canis lupus,23001721,DR436
JQ973884,AL_Cosmopolitan_EE,Cosmopolitan EE,MKD,Republic of Macedonia,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,DR457
JQ973885,AL_Cosmopolitan_EE,Cosmopolitan EE,MKD,Republic of Macedonia,-,2011,2011,2011,584,24-Oct-12,24-Oct-12,Vulpes vulpes,23001721,DR458
JQ973886,AL_Cosmopolitan_EE,Cosmopolitan EE,MKD,Republic of Macedonia,-,2012,2012,2012,584,24-Oct-12,24-Oct-12,Canis lupus,23001721,ID103
JX025366,AL_Cosmopolitan_EE,Cosmopolitan EE,MKD,Republic of Macedonia,-,2012,2012,2012,457,28-Jul-12,28-Jul-12,Canis lupus,-,MKD_452
JX459920,AL_Cosmopolitan_NEE,Cosmopolitan NEE,HRV,Croatia,-,2012,2012,2012,539,06-Jun-13,06-Jun-13,Bos taurus,23293149,cow/1/12
JX459921,AL_Cosmopolitan_NEE,Cosmopolitan NEE,HRV,Croatia,-,2012,2012,2012,539,06-Jun-13,06-Jun-13,Bos taurus,23293149,cow/2/12
JX459922,AL_Cosmopolitan_NEE,Cosmopolitan NEE,HRV,Croatia,-,2012,2012,2012,539,06-Jun-13,06-Jun-13,Bos taurus,23293149,cow/3/12
JX679400,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2009,2009,2009,400,12-Sep-14,12-Sep-14,Vulpes vulpes,-,Sep-24
JX679401,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2009,2009,2009,400,12-Sep-14,12-Sep-14,Vulpes vulpes,-,Sep-20
JX679402,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2009,2009,2009,400,12-Sep-14,12-Sep-14,Vulpes vulpes,-,Sep-44
JX679403,AL_Cosmopolitan_NEE,Cosmopolitan NEE,BGR,Bulgaria,-,2009,2009,2009,400,12-Sep-14,12-Sep-14,Vulpes vulpes,-,Sep-25
JX679404,AL_Cosmopolitan_NEE,Cosmopolitan NEE,BGR,Bulgaria,-,2009,2009,2009,400,12-Sep-14,12-Sep-14,Vulpes vulpes,-,Sep-41
JX679405,AL_Cosmopolitan_NEE,Cosmopolitan NEE,BGR,Bulgaria,-,2010,2010,2010,400,12-Sep-14,12-Sep-14,Felis catus,-,Oct-27
JX679406,AL_Cosmopolitan_NEE,Cosmopolitan NEE,BGR,Bulgaria,-,2009,2009,2009,400,12-Sep-14,12-Sep-14,Vulpes vulpes,-,Sep-42
JX679407,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2010,2010,2010,400,12-Sep-14,12-Sep-14,Vulpes vulpes,-,Oct-51
JX679408,AL_Cosmopolitan_EE,Cosmopolitan EE,BGR,Bulgaria,-,2010,2010,2010,400,12-Sep-14,12-Sep-14,Canis lupus familiaris,-,10-Jul
JX987728,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRN,Iran,Tehran city,1985,1985,1985,1575,31-Oct-13,04-Dec-13,Canis familiaris,24278494,8681IRA
JX987734,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRN,Iran,Shahrud city,1996,1996,1996,1575,31-Oct-13,04-Dec-13,jackal,24278494,96321IRA
JX987748,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRN,Iran,Shahrud city,1996,1996,1996,1353,31-Oct-13,04-Dec-13,jackal,24278494,96321IRA
KC011844,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2012,2012,2012,570,16-Dec-12,16-Dec-12,Vulpes vulpes,-,GR64C/12
KC692776,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2008,2008,2008,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2008_1
KC692777,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2008,2008,2008,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2008_2
KC692779,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2008,2008,2008,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2008_4
KC692780,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2009,2009,2009,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2009_1
KC692781,AL_Cosmopolitan_NEE,Cosmopolitan NEE,HUN,Hungary,-,2010,2010,2010,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2010_1
KC692782,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2010,2010,2010,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2010_2
KC692783,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2010,2010,2010,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2010_3
KC692784,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2010,2010,2010,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2010_4
KC692785,AL_Cosmopolitan_NEE,Cosmopolitan NEE,HUN,Hungary,-,2010,2010,2010,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2010_5
KC692786,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2010,2010,2010,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2010_6
KC692787,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2010,2010,2010,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2010_7
KC692788,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2010,2010,2010,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2010_8
KC692789,AL_Cosmopolitan_EE,Cosmopolitan EE,HUN,Hungary,-,2010,2010,2010,570,29-May-13,29-May-13,Vulpes vulpes,-,Hun_fox_2010_9
KC757382,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2012,2012,2012,570,31-Jul-13,31-Jul-13,Canis lupus familiaris,-,GR112C/12
KC771887,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2012,2012,2012,570,31-Jul-13,31-Jul-13,Vulpes vulpes,-,GR177C/12
KC791972,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRQ,Iraq,-,2004,2004,2004,1572,18-Jun-13,18-Jun-13,Canis familiaris,-,A11_4560
KC791979,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRQ,Iraq,-,2007,2007,2007,1572,18-Jun-13,18-Jun-13,mongoose,-,A11_4567
KC791982,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRQ,Iraq,-,2008,2008,2008,1572,18-Jun-13,18-Jun-13,Bos taurus,-,A11_4570
KC791983,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,IRQ,Iraq,-,2008,2008,2008,1572,18-Jun-13,18-Jun-13,Bos taurus,-,A11_4571
KC836498,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2012,2012,2012,570,22-Oct-13,22-Oct-13,Vulpes vulpes,-,GR187C/12
KC836499,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2012,2012,2012,570,22-Oct-13,22-Oct-13,Canis familiaris,-,GR217C/12
KC836500,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2012,2012,2012,570,22-Oct-13,22-Oct-13,Vulpes vulpes,-,GR231C/12
KC836501,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2012,2012,2012,570,22-Oct-13,22-Oct-13,Vulpes vulpes,-,GR236C/12
KC836502,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2012,2012,2012,570,22-Oct-13,22-Oct-13,Vulpes vulpes,-,GR238C/12
KC836503,AL_Cosmopolitan_EE,Cosmopolitan EE,GRC,Greece,-,2012,2012,2012,570,22-Oct-13,22-Oct-13,Vulpes vulpes,-,GR242C/12
KC883997,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2011,2011,2011,320,05-Jun-13,05-Jun-13,Ovis aries,-,rabshpom11
KC883998,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2011,2011,2011,320,05-Jun-13,05-Jun-13,camel,-,cml11
KC883999,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2011,2011,2011,320,05-Jun-13,05-Jun-13,Capra hircus,-,g11
KC884000,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2012,2012,2012,320,05-Jun-13,05-Jun-13,Capra hircus,-,gt12
KF482190,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2002,2002,2002,948,28-Jul-15,28-Jul-15,Vulpes vulpes,-,RV I
KF482191,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2002,2002,2002,948,28-Jul-15,28-Jul-15,Vulpes vulpes,-,RV II
KF482192,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2002,2002,2002,948,28-Jul-15,28-Jul-15,Camel,-,RV III
KF482193,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2003,2003,2003,948,28-Jul-15,28-Jul-15,Felis catus,-,RV V
KF482194,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2003,2003,2003,948,28-Jul-15,28-Jul-15,Ovis aries,-,RV VII
KF482195,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2003,2003,2003,948,28-Jul-15,28-Jul-15,Capra hircus,-,RV VIII
KF482196,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2004,2004,2004,948,28-Jul-15,28-Jul-15,Felis catus,-,RV IX
KF482197,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2004,2004,2004,948,28-Jul-15,28-Jul-15,Felis catus,-,RV X
KF482198,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2004,2004,2004,948,28-Jul-15,28-Jul-15,Camel,-,RV XI
KF482199,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1991,1991,1991,948,28-Jul-15,28-Jul-15,Camel,-,RV XII
KF482200,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1992,1992,1992,948,28-Jul-15,28-Jul-15,Camel,-,RV XIII
KF482201,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,ARE,United Arab Emirates,-,1994,1994,1994,948,28-Jul-15,28-Jul-15,Canis familiaris,-,RV XIV
KF482202,AL_Cosmopolitan_ME1a,Cosmopolitan ME1a,OMN,Oman,-,2002,2002,2002,645,28-Jul-15,28-Jul-15,Vulpes vulpes,-,RV I
