sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
EF152246,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Piauí ,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Pseudalopex vetulus,17889396,4371PvePI/2005
EF152247,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Piauí ,2004,2004,2004,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,6129CthPI/2004
EF152248,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,6967CthPE/2005
EF152249,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,6968dgPE/2005
EF152250,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,6971CthPE/2005
EF152251,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,6974CthPE/2005
EF152252,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,6975CthPE/2005
EF152253,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,6978CthPE/2005
EF152254,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,6980CthPE/2005
EF152255,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,6970CthPE/2005
EF152256,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,6973CthPE/2005
EF152258,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Homo sapiens,17889396,6981hmPE/2005
EF152259,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,1406CthPE/2005
EF152260,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,9369dgPE/2005
EF152261,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,9370dgPE/2005
EF152262,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,9371dgPE/2005
EF152263,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pernambuco,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,9372dgPE/2005
EF152264,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Paraíba,2003,2003,2003,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,10561dgPB/2003
EF152265,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Paraíba,2003,2003,2003,1394,26-Dec-06,14-Jul-16,Felis catus,17889396,10562ctPB/2003
EF152266,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Paraíba,2003,2003,2003,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,10565dgPB/2003
EF152268,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Sergipe,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,6049dgSE/2005
EF152269,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Sergipe,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,6050dgSE/2005
EF152270,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Piauí ,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Pseudalopex vetulus,17889396,6333PvePI/2005
EF152272,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Bahia,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,7576CthBA/2005
EF152273,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Bahia,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,7578CthBA/2005
EF152274,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Bahia,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Cerdocyon thous,17889396,7579CthBA/2005
EF152275,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Maranhão,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,8257dgMA/2005
EF152276,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pará,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,8575dgPA/2005
EF152277,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pará,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,8578dgPA/2005
EF152278,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pará,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,8587dgPA/2005
EF152279,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pará,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,8590dgPA/2005
EF152280,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Alagoas,2005,2005,2005,1394,26-Dec-06,14-Jul-16,Canis familiaris,17889396,9479dgAL/2005
EF194159,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Piauí ,2003,2003,2003,1394,14-Jan-07,14-Jul-16,Cerdocyon thous,17889396,4372CthPI/2003
EF194160,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Bahia,2004,2004,2004,1394,14-Jan-07,14-Jul-16,Cerdocyon thous,17889396,9339CthBA/2004
EF194162,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Pernambuco,2005,2005,2005,1394,14-Jan-07,14-Jul-16,Cerdocyon thous,17889396,6976CthPE/2005
EF194163,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Sergipe,2005,2005,2005,1394,14-Jan-07,14-Jul-16,Cerdocyon thous,17889396,6053CthSE/2005
EF194164,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Piauí ,2005,2005,2005,1394,14-Jan-07,14-Jul-16,Cerdocyon thous,17889396,6334CthPI/2005
EF194165,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Piauí ,2005,2005,2005,1394,14-Jan-07,14-Jul-16,Cerdocyon thous,17889396,6335CthPI/2005
EF194166,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pará,2005,2005,2005,1394,14-Jan-07,14-Jul-16,Canis familiaris,17889396,8581dgPA/2005
EF194167,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pará,2005,2005,2005,1394,14-Jan-07,14-Jul-16,Canis familiaris,17889396,8589dgPA/2005
AY854591,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Coacalco,1996,1996,1996,1380,30-Apr-05,09-Jun-06,Canis familiaris,16303200,V682
EF363731,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Barra do Corda,2006,2006,2006,1376,12-Feb-07,14-Jul-16,Canis familiaris,20637811,IP1297Maranhao/2006
AY854590,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,MEX,Mexico,Chihuahua,1991,1991,1991,1374,30-Apr-05,09-Jun-06,Lynx rufus,16303200,V680
AF344304,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,Canada,-,1992,1992,1992,1367,20-Feb-01,20-Feb-01,Western Canada skunk,9191862,92RABL1741
AF344306,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,Canada,-,-,-,2001,1367,20-Feb-01,20-Feb-01,Western Canada skunk,9191862,92RABL00867
AY854589,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Quecholac,1990,1990,1990,1367,30-Apr-05,09-Jun-06,Canis familiaris,16303200,V590
KU963491,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,United States,-,1998,1998,1998,1350,06-Nov-16,06-Nov-16,Canis latrans,-,SN4-24-CoyoteUSA1998
KU963494,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,Mexico,Sonora,1994,1994,1994,1350,06-Nov-16,06-Nov-16,Canis familiaris,-,SN7-17-SonoraDogMexico1994
KU963495,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,United States,-,1998,1998,1998,1350,06-Nov-16,06-Nov-16,Canis latrans,-,SN8-23-CoyoteUSA1998
KU963496,AL_Cosmopolitan_AM2b,Cosmopolitan AM2b,-,Mexico,Arizona,1994,1994,1994,1350,06-Nov-16,06-Nov-16,Urocyon cinereoargenteus,-,SN9-19-ArizonaGrayFoxMexico1994
KU963497,AL_Cosmopolitan_AM4,Cosmopolitan AM4,-,United States,-,1994,1994,1994,1350,06-Nov-16,06-Nov-16,skunk,-,SN10-59-SkunkUSA1994
U22477,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,Mexico,-,1991,1991,1991,1350,21-Jul-95,21-Jul-95,Canis familiaris,7778285,9126MEX
U22841,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,Mexico,-,1991,1991,1991,1350,21-Jul-95,01-Nov-95,Homo sapiens,7778285,9110MEX
AB206407,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2005,1332,06-Sep-05,14-Jul-16,Vulpes,16599183,BR-Pfx1
AB206408,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2005,1332,06-Sep-05,14-Jul-16,Vulpes,16599183,BR-Pfx2
AB206409,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2005,1332,06-Sep-05,14-Jul-16,Vulpes,16599183,BR-Pfx3
AB206410,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2005,1332,06-Sep-05,14-Jul-16,Vulpes,16599183,BR-Pfx4
AB206412,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2005,1332,06-Sep-05,14-Jul-16,Vulpes,16599183,BR-Pfx7
AB206413,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2005,1332,06-Sep-05,14-Jul-16,Vulpes,16599183,BR-Pfx8
AB207884,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,-,-,-,2005,1332,21-Sep-05,14-Jul-16,Vulpes,-,BR-Pfx6
AB263292,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiás,1998,1998,1998,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg1
AB263293,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiânia,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct4
AB263294,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Morrinhos,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg7
AB263295,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Piracanjuba,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg8
AB263296,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Piracanjuba,1998,1998,1998,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct9
AB263297,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Poços de Caldas,1987,1987,1987,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg11
AB263298,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,São João da Boa Vista,1989,1989,1989,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg13
AB263299,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,São João da Boa Vista,1989,1989,1989,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct14
AB263300,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Caldas Novas,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg19
AB263301,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Caldas Novas,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct20
AB263302,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Cocalzinho de Goiás,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct21
AB263303,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goianira,1998,1998,1998,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct22
AB263304,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiás,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg24
AB263305,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaberai,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct25
AB263306,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Leopol do Bulhões,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct26
AB263307,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Morrinhos,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct27
AB263308,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Taquaral de Goiás,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg29
AB263309,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Andradina,1992,1992,1992,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg77
AB263310,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaguaçu,2001,2001,2001,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg96
AB263311,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaguaçu,2001,2001,2001,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg97
AB263312,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaguaçu,2001,2001,2001,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg98
AB263313,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Santa Tereza de Goiás,2001,2001,2001,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg101
AB263314,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Ceres,2001,2001,2001,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg102
AB263315,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Morrinhos,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct112
AB263316,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaberai,1999,1999,1999,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct116
AB263317,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiás,1998,1998,1998,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg117
AB263318,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiás,2000,2000,2000,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct120
AB263319,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiânia,2000,2000,2000,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg121
AB263320,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Morrinhos,2000,2000,2000,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg125
AB263321,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiânia,2000,2000,2000,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg126
AB263322,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiânia,2000,2000,2000,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg127
AB263323,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Goiás,2000,2000,2000,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg128
AB263324,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Rio de Janeiro,1985,1985,1985,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg317
AB263326,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Bacabal,-,-,2007,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg321
AB263327,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Miranda do Norte,2003,2003,2003,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg322
AB263328,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Santa Inês,2003,2003,2003,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg325
AB263329,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Coroatá ,2003,2003,2003,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg331
AB263330,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Gonçalves Dias,2003,2003,2003,1332,03-Apr-07,20-Jul-16,Felis catus,17675798,BRct333
AB263331,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Capinzal do Norte,-,-,2007,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg334
AB263332,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Barra do Corda,2003,2003,2003,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg335
AB263334,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Turmalina,2002,2002,2002,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg603
AB263335,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Santa Rita,2004,2004,2004,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg640
AB263336,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,São João Batista,2004,2004,2004,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg642
AB263337,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Santa Rita,2004,2004,2004,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg643
AB263338,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Codó,2004,2004,2004,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg646
AB263339,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Lima Campos,2004,2004,2004,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg652
AB263340,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,São Vicente Ferrer,2005,2005,2005,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg657
AB263341,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Viana,2005,2005,2005,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg659
AB263342,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Pindaré Mirim,2005,2005,2005,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg661
AB263343,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,São João Batista,2005,2005,2005,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg665
AB263344,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,São João Batista,2005,2005,2005,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg666
AB263345,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Monção,2005,2005,2005,1332,03-Apr-07,20-Jul-16,Canis familiaris,17675798,BRdg669
KC792258,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,MEX,Mexico,Sonora,-,-,2013,1197,18-Jun-13,18-Jun-13,Canis familiaris,-,Sonora dog
AF369285,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,Canada,-,1992,1992,1992,920,21-May-01,03-Dec-09,Mephitis mephitis,9191862,867WC.SK
AF369286,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,Canada,-,-,-,2001,920,21-May-01,03-Dec-09,Mephitis mephitis,9191862,1741WC.SK
AF369289,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,United States,Texas,1994,1994,1994,920,21-May-01,03-Dec-09,Canis latrans,12127791,V213.SK
AF369292,AL_Cosmopolitan_AM1,Cosmopolitan AM1,-,United States,Kentucky,1995,1995,1995,920,21-May-01,03-Dec-09,north central skunk,12127791,KY2877.SK
AF369308,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,United States,Florida,1994,1994,1994,920,21-May-01,03-Dec-09,Canis latrans,12127791,FT2891.DG
AF369313,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,Mexico,-,1991,1991,1991,920,21-May-01,03-Dec-09,Canis familiaris,12127791,M29.DG
AF369314,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,-,Brazil,-,1993,1993,1993,920,21-May-01,03-Dec-09,Canis familiaris,12127791,B1.DG
AF369315,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,-,Paraguay,-,1994,1994,1994,920,21-May-01,03-Dec-09,Canis familiaris,12127791,P1.DG
AF369337,AL_Cosmopolitan_AM2a,Cosmopolitan AM2a,-,United States,Texas,1994,1994,1994,920,21-May-01,03-Dec-09,Canis latrans,12127791,V217.CO
KC792083,AL_Cosmopolitan_AM4,Cosmopolitan AM4,USA,United States,-,1979,1979,1979,920,18-Jun-13,18-Jun-13,-,-,A12_1826
KC792084,AL_Cosmopolitan_AM4,Cosmopolitan AM4,USA,United States,-,1974,1974,1974,920,18-Jun-13,18-Jun-13,-,-,A12_1827
KC792085,AL_Cosmopolitan_AM4,Cosmopolitan AM4,USA,United States,-,1978,1978,1978,920,18-Jun-13,18-Jun-13,-,-,A12_1829
AB291134,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2001,2001,2001,906,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx3
AB291135,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2002,2002,2002,906,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx4
AB291114,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Morrinhos,1999,1999,1999,894,01-Aug-07,05-Dec-08,Felis catus,18057829,BRct112
AB291115,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaberai,1999,1999,1999,894,01-Aug-07,05-Dec-08,Felis catus,18057829,BRct116
AB291116,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Gonçarves Dias,2003,2003,2003,894,01-Aug-07,05-Dec-08,Felis catus,18057829,BRct333
AB291117,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Sta Tereza,2001,2001,2001,894,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg101
AB291118,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Rio de Janeiro,1985,1985,1985,894,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg317
AB291119,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Barra do Corda,2003,2003,2003,894,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg335
AB291120,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaguaçu,2001,2001,2001,894,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg96
AB291121,AL_Cosmopolitan_AM3a,Cosmopolitan AM3a,BRA,Brazil,Itaguaçu,2001,2001,2001,894,01-Aug-07,05-Dec-08,Canis familiaris,18057829,BRdg97
AB291133,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2002,2002,2002,894,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx1
AB291137,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2002,2002,2002,894,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx6
AB291136,AL_Cosmopolitan_AM3b,Cosmopolitan AM3b,BRA,Brazil,Patos,2002,2002,2002,891,01-Aug-07,23-Dec-08,Dusicyon sp.,18057829,BR-Pfx5
HM114040,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,-,2003,2008,852,03-Jul-10,26-Oct-11,Mephitis mephitis,20546130,ND060001
HM114041,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,-,2003,2008,852,03-Jul-10,26-Oct-11,Mephitis mephitis,20546130,ND060002
HM114042,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,-,2003,2008,852,03-Jul-10,26-Oct-11,Mephitis mephitis,20546130,ND060003
HM114043,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,-,2003,2008,852,03-Jul-10,26-Oct-11,Mephitis mephitis,20546130,ND070004
HM114044,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,-,2003,2008,852,03-Jul-10,26-Oct-11,Mephitis mephitis,20546130,ND070005
HM114045,AL_Cosmopolitan_AM1,Cosmopolitan AM1,USA,United States,-,-,2003,2008,852,03-Jul-10,26-Oct-11,Mephitis mephitis,20546130,ND070006
